6_2_2,-0.29701,19.08871,-0.199
4_2_2,253.5226,0.0,0.0
27_4_4,-1.4172,-1.32216,-1.36064
28_4_4,-1.08066,-0.99363,-0.96826
29_4_4,-0.9255,-0.88214,-0.9516
30_4_4,-1.06404,-1.04085,-1.08387
31_4_4,-1.26938,-1.28609,-1.21907
32_4_4,-1.33553,-1.33865,-1.39325
33_4_4,-1.0758,-0.95437,-1.01132
34_4_4,-1.14898,-1.08487,-1.08349
35_4_4,-1.00322,-1.03475,-1.03686
36_4_4,-0.98118,-0.93326,-0.95136
37_4_4,-0.81655,-0.86043,-0.76641
38_4_4,-1.02124,-1.02375,-1.02182
39_4_4,-0.8327,-0.80303,-0.8307
40_4_4,-0.75654,-0.75024,-0.69168
41_4_4,-0.98587,-1.00606,-1.00269
42_4_4,-0.84167,-0.77074,-0.8522
43_4_4,-0.48343,-0.47343,-0.51425
44_4_4,-0.5601,-0.48216,-0.48851
45_4_4,-0.61723,-0.544,-0.58212
46_4_4,-0.46541,-0.47263,-0.39324
47_4_4,-0.57569,-0.63681,-0.67721
48_4_4,-0.28883,-0.28485,-0.28891
19_3_3,-0.1,4.27056,0.0
17_3_3,26.27735,0.0,0.0
16_2_2,8.59235,0.0,0.0
13_2_2,88.80636,0.0,0.0
12_2_2,6.35549,0.0,0.0
5_2_2,-0.1,146.67019,0.0
49_4_4,-0.19949,-0.31494,-0.28095
50_4_4,-0.19,-0.19,-0.199
51_4_4,-0.19,-0.19,-0.199
52_4_4,-0.48137,-0.48137,-0.49484
53_4_4,-0.2881,-0.19,-0.199
54_4_4,-0.19,-0.19,-0.199
55_4_4,-0.28891,-0.19,-0.199
56_4_4,-0.38522,-0.37639,-0.29701
57_4_4,-0.2881,-0.19,-0.199
58_4_4,-0.55033,-0.48137,-0.4901
59_4_4,-0.2881,-0.19,-0.199
60_4_4,-0.2881,-0.2881,-0.2962
61_4_4,-0.38522,-0.37639,-0.29701
62_4_4,-0.19,-0.19,-0.199
63_4_4,-0.19,-0.19,-0.199
64_4_4,-0.2881,-0.19,-0.199
65_4_4,-0.37639,-0.2881,-0.29701
66_4_4,-0.48137,-0.4638,-0.39404
67_4_4,-0.38522,-0.37639,-0.29701
68_4_4,-0.2881,-0.2881,-0.2962
69_4_4,-0.2881,-0.19,-0.199
70_4_4,-0.19,-0.19,-0.199
71_4_4,-0.2962,-0.37639,-0.29701
24_3_3,-0.2791,-0.2881,-0.199
28_3_3,-0.1,0.0,0.0
21_3_3,-0.13898,0.02712,-0.1
18_3_3,-0.1,-0.1,0.0
16_3_3,-0.19,-0.1,-0.1
23_3_3,-0.1,-0.1171,0.0
22_3_3,-0.35265,-0.29701,-0.38522
13_3_3,-0.35119,-0.29701,-0.29701
12_3_3,-0.67935,-0.6744,-0.67935
10_3_3,-0.1,-0.1,0.30931
8_3_3,3.45429,0.0,0.0
29_3_3,-0.1,0.0,0.0
27_3_3,-0.1,0.0,0.0
27_2_2,-0.19,-0.1,-0.1
25_2_2,-0.199,-0.19,-0.1
24_2_2,-0.1,0.0,0.0
22_2_2,-0.1,0.0,0.0
19_2_2,-0.199,0.60116,-0.1
11_3_3,-0.95618,-0.87835,-0.86483
9_3_3,33.35706,-0.29701,-0.29701
43_3_3,-3.17444,-2.89494,-3.10549
43_2_2,-1.31254,-1.20231,-1.22479
38_2_2,-0.1,0.0,0.0
31_2_2,-0.1,0.0,0.0
30_2_2,-0.1,0.0,0.0
21_2_2,0.52241,0.0,0.0
20_3_3,-0.199,-0.199,-0.19
1_0_0,995.70819,0,0
